Bedford,Date,Station,Latitude,Longitude,Depth,density (CTD S & Lab T),CTD_Temp1,CTD_Temp2,CTD_Salt1,CTD_Salt2,TOxN to submit umol/l,TOxN to submit umol/kg,TOxN_Flag,Si_to submit umol/l,Si_to submit umol/kg,Silicate_Flag,Nitrite umol/l,Nitrite umol/kg,Nitrite_Flag,Phosphate_MI umol/l,Phosphate umol/kg,Phosphate_Flag,Nitrate umol/l,Nitrate umol/kg,Nitrate_Flag,,,,,
100785,15/05/2017,44,47.2145,-24.873,599.466,1024.78857,7.1782,7.1719,35.0335,35.0331,19.22,18.75,2,11.91,11.62,2,<0.01,<0.01,2,1.35,1.32,2,19.21,18.74,2,,,,,
100786,15/05/2017,44,47.2145,-24.873,559.937,1024.881793,8.2896,8.2909,35.1557,35.1564,18.88,18.43,2,11.19,10.92,2,<0.04,<0.04,2,1.32,1.29,2,18.84,18.39,2,,,,,
100787,15/05/2017,44,47.2145,-24.873,424.881,1024.868976,9.1439,9.154,35.1389,35.1408,16.81,16.41,2,9.23,9.01,2,<0.01,<0.01,2,1.18,1.15,2,16.80,16.40,2,,,,,
100788,15/05/2017,44,47.2145,-24.873,381.529,1024.912691,9.7139,9.7153,35.1962,35.197,16.34,15.94,2,8.79,8.58,2,<0.04,<0.04,2,1.15,1.12,2,16.30,15.90,2,,,,,
100789,15/05/2017,44,47.2145,-24.873,200.404,1025.059178,11.4364,11.4366,35.3882,35.3887,10.49,10.23,2,4.23,4.13,2,<0.04,<0.04,2,0.72,0.70,2,10.45,10.19,2,,,,,
100790,15/05/2017,44,47.2145,-24.873,100.274,1025.140897,12.2343,12.2332,35.4953,35.4958,8.42,8.22,2,3.22,3.14,2,<0.04,<0.04,2,0.57,0.55,2,8.38,8.18,2,,,,,
100791,15/05/2017,44,47.2145,-24.873,59.575,1025.181262,12.6209,12.624,35.5482,35.5489,7.66,7.47,2,2.78,2.71,2,0.14,0.14,2,0.51,0.50,2,7.51,7.33,2,,,,,
100792,15/05/2017,44,47.2145,-24.873,36.247,1025.201789,13.0367,13.0344,35.5751,35.5764,5.68,5.54,2,1.88,1.84,2,0.32,0.31,2,0.41,0.40,2,5.37,5.24,2,,,,,
100793,15/05/2017,44,47.2145,-24.873,10.196,1025.191563,13.3632,13.3528,35.5617,35.5631,4.33,4.22,2,0.72,0.71,2,0.17,0.16,2,0.27,0.26,2,4.16,4.06,2,,,,,
100794,15/05/2017,45,47.32733333,-24.15266667,3111.808,1024.714957,2.7955,2.7957,34.937,34.9363,18.07,17.63,2,26.74,26.09,2,<0.04,<0.04,2,1.32,1.29,2,18.03,17.59,2,,,,,
100795,15/05/2017,45,47.32733333,-24.15266667,3061.193,1024.715873,2.8184,2.8194,34.9382,34.9376,18.20,17.76,2,27.93,27.26,2,<0.01,<0.01,2,1.32,1.29,2,18.19,17.75,2,,,,,
100796,15/05/2017,45,47.32733333,-24.15266667,3001.117,1024.716559,2.8609,2.8612,34.9391,34.9386,17.50,17.07,2,24.26,23.67,2,<0.01,<0.01,2,1.30,1.26,2,17.49,17.06,2,,,,,
100797,15/05/2017,45,47.32733333,-24.15266667,2900.651,1024.718237,2.9031,2.9041,34.9413,34.9409,17.78,17.35,2,23.79,23.22,2,<0.01,<0.01,2,1.28,1.25,2,17.77,17.34,2,,,,,
100798,15/05/2017,45,47.32733333,-24.15266667,2801.492,1024.718085,2.9784,2.9815,34.9411,34.9408,16.64,16.24,2,18.94,18.48,3,<0.04,<0.04,2,1.24,1.21,2,16.60,16.20,2,,,,,
100799,15/05/2017,45,47.32733333,-24.15266667,2601.296,1024.715491,3.0919,3.0922,34.9377,34.9374,16.89,16.48,2,16.96,16.55,3,<0.01,<0.01,2,1.21,1.18,2,16.88,16.47,2,,,,,
100800,15/05/2017,45,47.32733333,-24.15266667,2400.904,1024.710457,3.2131,3.2143,34.9311,34.9309,16.44,16.05,2,14.28,13.94,3,<0.01,<0.01,2,1.18,1.15,2,16.43,16.04,2,,,,,
100801,15/05/2017,45,47.32733333,-24.15266667,2199.735,1024.707177,3.3372,3.3381,34.9268,34.9267,17.08,16.67,2,14.34,13.99,3,<0.01,<0.01,2,1.19,1.16,2,17.07,16.66,2,,,,,
100802,15/05/2017,45,47.32733333,-24.15266667,1998.843,1024.709694,3.5218,3.522,34.9301,34.9302,16.20,15.81,2,12.05,11.76,2,<0.01,<0.01,2,1.18,1.16,2,16.19,15.80,2,,,,,
100803,15/05/2017,45,47.32733333,-24.15266667,1799.096,1024.716025,3.7613,3.7614,34.9384,34.9386,16.62,16.22,2,11.93,11.64,2,<0.01,<0.01,2,1.19,1.16,2,16.61,16.21,2,,,,,
100804,15/05/2017,45,47.32733333,-24.15266667,1600.694,1024.728307,4.0458,4.0461,34.9545,34.9549,16.19,15.79,2,10.32,10.07,2,<0.01,<0.01,2,1.17,1.14,2,16.18,15.78,2,,,,,
100805,15/05/2017,45,47.32733333,-24.15266667,1401.148,1024.756455,4.419,4.4225,34.9914,34.9918,16.55,16.15,2,10.58,10.33,2,<0.01,<0.01,2,1.18,1.15,2,16.54,16.14,2,,,,,
100806,15/05/2017,45,47.32733333,-24.15266667,1198.526,1024.800547,4.9916,4.9976,35.0492,35.0506,16.06,15.67,2,9.68,9.45,2,<0.01,<0.01,2,1.18,1.15,2,16.05,15.66,2,,,,,
100807,15/05/2017,45,47.32733333,-24.15266667,999.545,1025.032702,7.0139,7.0208,35.3535,35.3539,16.98,16.57,2,10.63,10.37,2,<0.01,<0.01,2,1.19,1.16,2,16.97,16.56,2,,,,,
100808,15/05/2017,45,47.32733333,-24.15266667,799.99,1025.009126,7.6762,7.6818,35.3226,35.3238,16.97,16.56,2,9.94,9.70,2,<0.04,<0.04,2,1.23,1.20,2,16.93,16.52,2,,,,,
100809,15/05/2017,45,47.32733333,-24.15266667,675.963,1024.869053,7.6668,7.6731,35.139,35.14,18.49,18.04,2,10.71,10.45,2,<0.01,<0.01,2,1.29,1.26,2,18.48,18.03,2,,,,,
100810,15/05/2017,45,47.32733333,-24.15266667,604.09,1024.798334,7.9846,7.9845,35.0463,35.047,18.10,17.66,2,10.20,9.96,2,<0.04,<0.04,2,1.29,1.26,2,18.06,17.62,2,,,,,
100811,15/05/2017,45,47.32733333,-24.15266667,498.961,1024.901323,9.4747,9.477,35.1813,35.1826,16.49,16.09,2,8.64,8.43,2,<0.04,<0.04,2,1.13,1.11,2,16.45,16.05,2,,,,,
100812,15/05/2017,45,47.32733333,-24.15266667,399.904,1024.987229,10.5323,10.5321,35.2939,35.2937,14.75,14.39,2,6.82,6.66,2,<0.04,<0.04,2,1.00,0.98,2,14.71,14.35,2,,,,,
100813,15/05/2017,45,47.32733333,-24.15266667,279.96,1025.058262,11.4327,11.4266,35.387,35.3845,9.66,9.43,2,4.21,4.11,3,<0.04,<0.04,2,0.68,0.66,2,9.62,9.39,2,,,,,
100814,15/05/2017,45,47.32733333,-24.15266667,181.387,1025.137081,12.1769,12.1783,35.4903,35.4909,7.92,7.73,2,3.49,3.40,2,<0.04,<0.04,2,0.55,0.54,2,7.88,7.69,2,,,,,
100815,15/05/2017,45,47.32733333,-24.15266667,100.979,1025.219187,12.8062,12.8068,35.5979,35.5984,6.79,6.63,2,2.62,2.56,3,<0.04,<0.04,2,0.46,0.45,2,6.75,6.59,2,,,,,
100816,15/05/2017,45,47.32733333,-24.15266667,41.09,1025.250702,13.8319,13.8312,35.6392,35.6393,2.46,2.40,2,<0.38,<0.38,2,0.14,0.14,2,0.18,0.18,2,2.32,2.26,2,,,,,
100817,15/05/2017,45,47.32733333,-24.15266667,11.22,1025.251542,13.8751,13.8748,35.6403,35.6408,2.32,2.26,2,<0.03,<0.03,2,0.15,0.15,2,0.18,0.18,2,2.16,2.11,2,,,,,
100818,15/05/2017,46,47.43933333,-23.433,3720.737,1024.697718,2.5475,2.5479,34.9144,34.913,21.14,20.63,2,44.24,43.17,2,<0.01,<0.01,2,1.54,1.50,2,21.13,20.62,2,,,,,
100819,15/05/2017,46,47.43933333,-23.433,3501.843,1024.708702,2.6911,2.6921,34.9288,34.9276,19.39,18.92,2,34.62,33.79,2,<0.01,<0.01,2,1.44,1.41,2,19.38,18.91,2,,,,,
100820,15/05/2017,46,47.43933333,-23.433,3199.014,1024.71572,2.7996,2.8019,34.938,34.937,18.52,18.07,2,27.83,27.16,2,<0.01,<0.01,2,1.35,1.32,2,18.51,18.06,2,,,,,
100821,15/05/2017,46,47.43933333,-23.433,2901.136,1024.719916,2.9493,2.9492,34.9435,34.9426,18.39,17.95,2,23.08,22.52,2,<0.01,<0.01,2,1.29,1.26,2,18.38,17.94,2,,,,,
100822,15/05/2017,46,47.43933333,-23.433,2599.943,1024.715415,3.1281,3.1292,34.9376,34.9371,17.38,16.96,2,16.70,16.30,2,<0.04,<0.04,2,1.21,1.18,2,17.34,16.92,2,,,,,
100823,15/05/2017,46,47.43933333,-23.433,2300.733,1024.707634,3.3571,3.3578,34.9274,34.9268,16.73,16.33,2,13.99,13.65,2,<0.01,<0.01,2,1.18,1.15,2,16.72,16.32,2,,,,,
100824,15/05/2017,46,47.43933333,-23.433,2100.177,1024.707253,3.5187,3.5185,34.9269,34.9268,16.97,16.56,2,13.38,13.06,2,<0.04,<0.04,2,1.17,1.14,2,16.93,16.52,2,,,,,
100825,15/05/2017,46,47.43933333,-23.433,1900.223,1024.707558,3.6961,3.6978,34.9273,34.9272,16.54,16.14,2,11.62,11.34,2,<0.01,<0.01,2,1.17,1.14,2,16.53,16.13,2,,,,,
100826,15/05/2017,46,47.43933333,-23.433,1700.819,1024.728383,4.0192,4.0186,34.9546,34.9545,17.03,16.62,2,11.21,10.94,2,<0.01,<0.01,2,1.18,1.15,2,17.02,16.61,2,,,,,
100827,15/05/2017,46,47.43933333,-23.433,1498.954,1024.74814,4.3274,4.3302,34.9805,34.9809,17.24,16.82,2,11.41,11.14,2,<0.01,<0.01,2,1.18,1.15,2,17.23,16.81,2,,,,,
100828,15/05/2017,46,47.43933333,-23.433,1298.744,1024.809396,4.9673,4.9722,35.0608,35.0618,17.33,16.91,2,11.16,10.89,2,<0.01,<0.01,2,1.19,1.16,2,17.32,16.90,2,,,,,
100829,15/05/2017,46,47.43933333,-23.433,1101.142,1024.905443,5.991,5.9898,35.1867,35.1872,17.84,17.40,2,11.10,10.83,2,<0.01,<0.01,2,1.20,1.17,2,17.83,17.39,2,,,,,
100830,15/05/2017,46,47.43933333,-23.433,899.722,1025.030642,7.7164,7.7176,35.3508,35.35,17.79,17.36,2,11.08,10.81,2,<0.01,<0.01,2,1.22,1.19,2,17.78,17.35,2,,,,,
100831,15/05/2017,46,47.43933333,-23.433,799.895,1024.919023,7.6407,7.6226,35.2045,35.1991,17.82,17.39,2,10.46,10.20,2,<0.01,<0.01,2,1.26,1.23,2,17.81,17.38,2,,,,,
100832,15/05/2017,46,47.43933333,-23.433,699.481,1024.924745,8.5544,8.5561,35.212,35.2117,17.42,17.00,2,9.34,9.11,2,<0.01,<0.01,2,1.24,1.21,2,17.41,16.99,2,,,,,
100833,15/05/2017,46,47.43933333,-23.433,601.535,1024.938554,9.2457,9.2471,35.2301,35.2311,17.93,17.49,2,9.47,9.24,2,<0.01,<0.01,2,1.24,1.21,2,17.92,17.48,2,,,,,
100834,15/05/2017,46,47.43933333,-23.433,500.828,1025.053531,10.5724,10.5681,35.3808,35.3805,14.08,13.73,2,6.12,5.97,2,<0.01,<0.01,2,1.00,0.97,2,14.07,13.72,2,,,,,
100835,15/05/2017,46,47.43933333,-23.433,399.775,1025.082373,11.1441,11.1733,35.4186,35.4242,12.92,12.60,2,5.47,5.33,2,<0.04,<0.04,2,0.89,0.86,2,12.88,12.56,2,,,,,
100836,15/05/2017,46,47.43933333,-23.433,299.846,1025.193547,12.2526,12.2481,35.5643,35.5593,10.72,10.45,2,4.35,4.25,2,<0.04,<0.04,2,0.71,0.70,2,10.68,10.42,2,,,,,
100837,15/05/2017,46,47.43933333,-23.433,200.684,1025.198126,12.5792,12.5789,35.5703,35.5709,7.43,7.25,2,2.81,2.74,2,<0.04,<0.04,2,0.52,0.50,2,7.39,7.21,2,,,,,
100838,15/05/2017,46,47.43933333,-23.433,101.031,1025.278556,13.2097,13.212,35.6757,35.6762,6.37,6.21,2,2.19,2.14,3,<0.04,<0.04,2,0.43,0.42,2,6.33,6.17,2,,,,,
100839,15/05/2017,46,47.43933333,-23.433,60.343,1025.296107,13.6142,13.6339,35.6987,35.6981,4.71,4.59,2,1.25,1.21,2,0.29,0.29,2,0.37,0.36,2,4.41,4.30,2,,,,,
100840,15/05/2017,46,47.43933333,-23.433,36.7,1025.287789,13.8625,13.8596,35.6878,35.6877,2.54,2.48,2,<0.38,<0.38,2,0.19,0.19,2,0.21,0.21,2,2.35,2.29,2,,,,,
100841,15/05/2017,46,47.43933333,-23.433,11.395,1025.28695,13.8669,13.8668,35.6867,35.6873,3.04,2.97,2,<0.38,<0.38,2,0.19,0.18,2,0.22,0.21,2,2.85,2.78,2,,,,,
100842,16/05/2017,47,47.55116667,-22.712,4414.257,1024.695887,2.601,2.6021,34.912,34.9105,21.50,20.98,2,42.37,41.35,2,<0.04,<0.04,2,1.55,1.51,2,21.46,20.95,2,,,,,
100843,16/05/2017,47,47.55116667,-22.712,4399.956,1024.695964,2.5993,2.6003,34.9121,34.9107,22.44,21.90,2,44.95,43.86,2,<0.04,<0.04,2,1.56,1.52,2,22.40,21.86,2,,,,,
100844,16/05/2017,47,47.55116667,-22.712,3999.798,1024.698939,2.5907,2.5917,34.916,34.9149,21.06,20.55,2,41.21,40.22,2,<0.04,<0.04,2,1.54,1.50,2,21.02,20.51,2,,,,,
100845,16/05/2017,47,47.55116667,-22.712,3799.745,1024.701456,2.6019,2.603,34.9193,34.9182,21.38,20.87,2,41.95,40.94,2,<0.04,<0.04,2,1.54,1.50,2,21.34,20.83,2,,,,,
100846,16/05/2017,47,47.55116667,-22.712,3398.93,1024.711296,2.7028,2.7035,34.9322,34.9314,19.57,19.10,2,33.17,32.37,2,<0.01,<0.01,2,1.43,1.39,2,19.56,19.09,2,,,,,
100847,16/05/2017,47,47.55116667,-22.712,3000.231,1024.720984,2.914,2.9153,34.9449,34.9443,18.45,18.00,2,25.34,24.72,2,<0.01,<0.01,2,1.31,1.28,2,18.44,17.99,2,,,,,
100848,16/05/2017,47,47.55116667,-22.712,2799.65,1024.720144,3.0416,3.0422,34.9438,34.9434,17.07,16.65,2,19.07,18.61,2,<0.04,<0.04,2,1.24,1.21,2,17.03,16.61,2,,,,,
100849,16/05/2017,47,47.55116667,-22.712,2599.778,1024.716025,3.1781,3.179,34.9384,34.938,17.22,16.81,2,17.44,17.02,2,<0.04,<0.04,2,1.25,1.22,2,17.18,16.77,2,,,,,
100850,16/05/2017,47,47.55116667,-22.712,2400.466,1024.712135,3.316,3.3176,34.9333,34.9328,15.99,15.61,2,13.99,13.65,2,<0.04,<0.04,2,1.19,1.16,2,15.95,15.57,2,,,,,
100851,16/05/2017,47,47.55116667,-22.712,2200.458,1024.708321,3.4874,3.4891,34.9283,34.9282,16.72,16.32,2,13.10,12.78,2,<0.04,<0.04,2,1.18,1.15,2,16.68,16.28,2,,,,,
100852,16/05/2017,47,47.55116667,-22.712,1999.785,1024.713889,3.6949,3.6953,34.9356,34.9353,16.21,15.82,2,11.50,11.23,2,<0.04,<0.04,2,1.17,1.14,2,16.17,15.78,2,,,,,
100853,16/05/2017,47,47.55116667,-22.712,1798.366,1024.729451,4.0117,4.0119,34.956,34.9561,16.84,16.43,2,11.36,11.09,2,<0.04,<0.04,2,1.19,1.16,2,16.80,16.39,2,,,,,
100854,16/05/2017,47,47.55116667,-22.712,1599.852,1024.747453,4.3271,4.3303,34.9796,34.9799,16.28,15.89,2,10.28,10.03,3,<0.04,<0.04,2,1.15,1.12,2,16.24,15.85,2,,,,,
100855,16/05/2017,47,47.55116667,-22.712,1399.111,1024.793452,4.873,4.8762,35.0399,35.0401,16.36,15.96,2,10.18,9.94,2,<0.04,<0.04,2,1.17,1.15,2,16.32,15.92,2,,,,,
100856,16/05/2017,47,47.55116667,-22.712,1199.737,1024.853566,5.6071,5.6087,35.1187,35.1189,17.23,16.81,2,10.83,10.56,2,<0.04,<0.04,2,1.19,1.16,2,17.19,16.77,2,,,,,
100857,16/05/2017,47,47.55116667,-22.712,1147.639,1024.832892,5.6064,5.6063,35.0916,35.0922,16.90,16.49,2,10.12,9.88,2,<0.04,<0.04,2,1.19,1.16,2,16.86,16.45,2,,,,,
100858,16/05/2017,47,47.55116667,-22.712,949.055,1024.930467,7.0783,7.0829,35.2195,35.2198,18.10,17.66,2,11.36,11.08,2,<0.04,<0.04,2,1.21,1.18,2,18.06,17.63,2,,,,,
100859,16/05/2017,47,47.55116667,-22.712,742.22,1025.034381,9.1111,9.1102,35.3557,35.3554,17.15,16.74,2,9.35,9.12,2,<0.04,<0.04,2,1.19,1.16,2,17.11,16.70,2,,,,,
100860,16/05/2017,47,47.55116667,-22.712,399.216,1025.101372,11.3314,11.3277,35.4435,35.4428,13.21,12.88,2,5.91,5.76,2,<0.04,<0.04,2,0.87,0.84,2,13.17,12.85,2,,,,,
100861,16/05/2017,47,47.55116667,-22.712,199.872,1025.296413,12.9786,12.9793,35.6991,35.699,6.57,6.41,2,2.38,2.32,3,<0.04,<0.04,2,0.43,0.42,2,6.53,6.37,2,,,,,
100862,16/05/2017,47,47.55116667,-22.712,120.527,1025.274588,13.0427,13.0422,35.6705,35.671,6.64,6.47,2,2.46,2.40,2,<0.04,<0.04,2,0.45,0.43,2,6.60,6.43,2,,,,,
100863,16/05/2017,47,47.55116667,-22.712,72.665,1025.308775,13.4477,13.4482,35.7153,35.7159,5.53,5.40,2,1.85,1.80,3,0.30,0.29,2,0.37,0.36,2,5.24,5.11,2,,,,,
100864,16/05/2017,47,47.55116667,-22.712,29.359,1025.282142,13.832,13.8322,35.6804,35.6809,2.97,2.90,2,<0.38,<0.38,2,0.19,0.19,2,0.21,0.20,2,2.78,2.71,2,,,,,
100865,16/05/2017,47,47.55116667,-22.712,9.292,1025.281913,13.8313,13.8309,35.6801,35.6808,2.82,2.75,2,<0.38,<0.38,2,0.20,0.19,2,0.21,0.20,2,2.63,2.56,2,,,,,
100866,16/05/2017,48,47.66183333,-21.99033333,4389.377,1024.694438,2.577,2.5781,34.9101,34.9087,21.85,21.32,2,46.31,45.19,2,<0.01,<0.01,2,1.57,1.53,2,21.84,21.31,2,,,,,
100867,16/05/2017,48,47.66183333,-21.99033333,4351.841,1024.694896,2.5771,2.5782,34.9107,34.9094,21.59,21.07,2,46.00,44.89,2,<0.01,<0.01,2,1.56,1.52,2,21.58,21.06,2,,,,,
100868,16/05/2017,48,47.66183333,-21.99033333,4001.649,1024.697337,2.5667,2.5677,34.9139,34.913,21.12,20.61,2,43.71,42.65,2,<0.01,<0.01,2,1.53,1.50,2,21.11,20.60,2,,,,,
100869,16/05/2017,48,47.66183333,-21.99033333,3701.184,1024.701913,2.5961,2.5971,34.9199,34.9191,20.75,20.25,2,39.58,38.63,2,<0.01,<0.01,2,1.50,1.47,2,20.74,20.24,2,,,,,
100870,16/05/2017,48,47.66183333,-21.99033333,3400.559,1024.711067,2.7029,2.7038,34.9319,34.9311,19.59,19.12,2,36.18,35.31,2,<0.01,<0.01,2,1.41,1.38,2,19.58,19.11,2,,,,,
100871,16/05/2017,48,47.66183333,-21.99033333,3102.277,1024.720068,2.8764,2.8777,34.9437,34.9432,17.49,17.06,2,24.95,24.35,2,<0.01,<0.01,2,1.31,1.27,2,17.48,17.05,2,,,,,
100872,16/05/2017,48,47.66183333,-21.99033333,2801.346,1024.719153,3.0641,3.065,34.9425,34.9421,17.73,17.30,2,19.54,19.06,2,<0.01,<0.01,2,1.22,1.19,2,17.72,17.29,2,,,,,
100873,16/05/2017,48,47.66183333,-21.99033333,2499.43,1024.712974,3.2515,3.2558,34.9344,34.9341,16.86,16.46,2,16.10,15.71,2,<0.01,<0.01,2,1.19,1.16,2,16.85,16.45,2,,,,,
100874,16/05/2017,48,47.66183333,-21.99033333,2248.43,1024.708779,3.458,3.4589,34.9289,34.9289,16.76,16.35,2,13.74,13.41,2,<0.01,<0.01,2,1.17,1.14,2,16.75,16.35,2,,,,,
100875,16/05/2017,48,47.66183333,-21.99033333,1896.971,1024.712516,3.7863,3.7872,34.9338,34.9341,16.31,15.92,2,10.68,10.43,2,<0.01,<0.01,2,1.18,1.15,2,16.30,15.91,2,,,,,
100876,16/05/2017,48,47.66183333,-21.99033333,1699.72,1024.719153,3.9886,3.9896,34.9425,34.943,17.09,16.68,2,11.57,11.29,2,<0.01,<0.01,2,1.17,1.15,2,17.08,16.67,2,,,,,
100877,16/05/2017,48,47.66183333,-21.99033333,1498.995,1024.743334,4.3675,4.3692,34.9742,34.9747,17.35,16.93,2,11.13,10.86,2,<0.01,<0.01,2,1.20,1.17,2,17.34,16.92,2,,,,,
100878,16/05/2017,48,47.66183333,-21.99033333,1300.991,1024.840368,5.3359,5.3337,35.1014,35.1029,17.08,16.67,2,10.57,10.31,2,<0.01,<0.01,2,1.20,1.17,2,17.07,16.66,2,,,,,
100879,16/05/2017,48,47.66183333,-21.99033333,1099.313,1024.923219,6.3399,6.3382,35.21,35.2105,17.70,17.27,2,11.16,10.89,2,<0.01,<0.01,2,1.22,1.19,2,17.69,17.26,2,,,,,
100880,16/05/2017,48,47.66183333,-21.99033333,898.122,1024.987611,7.7333,7.7322,35.2944,35.2925,17.53,17.10,2,10.48,10.23,3,<0.01,<0.01,2,1.23,1.20,2,17.52,17.09,2,,,,,
100881,16/05/2017,48,47.66183333,-21.99033333,778.886,1025.073598,9.151,9.1604,35.4071,35.4062,17.12,16.70,2,9.18,8.96,2,<0.01,<0.01,2,1.18,1.15,2,17.11,16.69,2,,,,,
100882,16/05/2017,48,47.66183333,-21.99033333,500.884,1025.067265,10.7313,10.731,35.3988,35.3993,13.52,13.19,2,5.95,5.80,2,<0.01,<0.01,2,0.90,0.88,2,13.51,13.18,2,,,,,
100883,16/05/2017,48,47.66183333,-21.99033333,398.463,1025.130443,11.4123,11.422,35.4816,35.4819,10.37,10.12,2,3.77,3.68,2,<0.04,<0.04,2,0.73,0.72,2,10.33,10.08,2,,,,,
100884,16/05/2017,48,47.66183333,-21.99033333,301.366,1025.170198,11.9288,11.9336,35.5337,35.5348,10.35,10.10,2,4.16,4.06,2,<0.01,<0.01,2,0.70,0.68,2,10.34,10.09,2,,,,,
100885,16/05/2017,48,47.66183333,-21.99033333,199.885,1025.225673,12.4092,12.4081,35.6064,35.6071,7.15,6.98,2,2.36,2.30,2,<0.04,<0.04,2,0.50,0.49,2,7.11,6.94,2,,,,,
100886,16/05/2017,48,47.66183333,-21.99033333,99.129,1025.266804,12.9381,12.9427,35.6603,35.6604,6.35,6.20,2,2.13,2.07,2,0.16,0.16,2,0.42,0.41,2,6.19,6.04,2,,,,,
100887,16/05/2017,48,47.66183333,-21.99033333,60.065,1025.255128,13.2355,13.2372,35.645,35.6454,4.22,4.11,2,0.80,0.78,3,0.18,0.17,2,0.32,0.31,2,4.04,3.94,2,,,,,
100888,16/05/2017,48,47.66183333,-21.99033333,36.088,1025.237196,13.4002,13.3995,35.6215,35.6223,3.50,3.42,2,<0.38,<0.38,2,0.21,0.20,2,0.24,0.23,2,3.30,3.22,2,,,,,
100889,16/05/2017,48,47.66183333,-21.99033333,9.719,1025.236509,13.449,13.4485,35.6206,35.6216,3.47,3.39,2,<0.38,<0.38,2,0.18,0.18,2,0.23,0.23,2,3.29,3.21,2,,,,,
100890,16/05/2017,49,47.77466667,-21.26766667,4461.49,1024.694972,2.5979,2.5989,34.9108,34.9094,20.70,20.21,2,44.51,43.44,2,<0.01,<0.01,2,1.56,1.53,2,20.69,20.20,2,,,,,
100891,16/05/2017,49,47.77466667,-21.26766667,4400.836,1024.695125,2.5929,2.594,34.911,34.9099,21.07,20.57,2,44.48,43.40,2,<0.01,<0.01,2,1.57,1.53,2,21.06,20.56,2,,,,,
100892,16/05/2017,49,47.77466667,-21.26766667,4199.099,1024.696879,2.5902,2.5913,34.9133,34.9123,21.57,21.05,2,42.88,41.85,2,<0.01,<0.01,2,1.54,1.50,2,21.56,21.04,2,,,,,
100893,16/05/2017,49,47.77466667,-21.26766667,3900.864,1024.700235,2.5999,2.6008,34.9177,34.9168,21.87,21.34,2,40.77,39.79,2,<0.01,<0.01,2,1.56,1.52,2,21.86,21.33,2,,,,,
100894,16/05/2017,49,47.77466667,-21.26766667,3600.322,1024.706185,2.6521,2.6531,34.9255,34.9249,20.28,19.79,2,38.75,37.81,2,<0.01,<0.01,2,1.47,1.44,2,20.27,19.78,2,,,,,
100895,16/05/2017,49,47.77466667,-21.26766667,3300.884,1024.714118,2.748,2.7487,34.9359,34.9355,19.51,19.04,2,32.91,32.11,2,<0.01,<0.01,2,1.40,1.37,2,19.50,19.03,2,,,,,
100896,16/05/2017,49,47.77466667,-21.26766667,3001.745,1024.720602,2.9171,2.9181,34.9444,34.9441,18.58,18.13,2,26.60,25.96,2,<0.01,<0.01,2,1.31,1.28,2,18.57,18.12,2,,,,,
100897,16/05/2017,49,47.77466667,-21.26766667,2799.366,1024.720602,3.0274,3.028,34.9444,34.9443,18.11,17.67,2,22.71,22.16,2,<0.01,<0.01,2,1.28,1.25,2,18.10,17.66,2,,,,,
100898,16/05/2017,49,47.77466667,-21.26766667,2600.37,1024.715644,3.1685,3.1697,34.9379,34.9377,17.23,16.81,2,17.87,17.44,2,<0.01,<0.01,2,1.22,1.19,2,17.22,16.80,2,,,,,
100899,16/05/2017,49,47.77466667,-21.26766667,2400.387,1024.709923,3.3345,3.3349,34.9304,34.9303,16.93,16.52,2,15.02,14.66,2,<0.01,<0.01,2,1.22,1.19,2,16.92,16.51,2,,,,,
100900,16/05/2017,49,47.77466667,-21.26766667,2200.152,1024.709236,3.5264,3.5285,34.9295,34.9296,16.91,16.51,2,13.60,13.27,2,<0.01,<0.01,2,1.20,1.17,2,16.90,16.50,2,,,,,
100901,16/05/2017,49,47.77466667,-21.26766667,1999.472,1024.715262,3.7478,3.7474,34.9374,34.9373,17.30,16.88,2,12.65,12.35,2,<0.01,<0.01,2,1.21,1.18,2,17.29,16.87,2,,,,,
100902,16/05/2017,49,47.77466667,-21.26766667,1800.886,1024.719534,3.9561,3.9577,34.943,34.9434,17.17,16.75,2,11.74,11.46,2,<0.01,<0.01,2,1.19,1.17,2,17.16,16.74,2,,,,,
100903,16/05/2017,49,47.77466667,-21.26766667,1599.923,1024.724264,4.1469,4.1492,34.9492,34.9497,17.09,16.68,2,10.97,10.70,2,<0.01,<0.01,2,1.19,1.16,2,17.08,16.67,2,,,,,
100904,16/05/2017,49,47.77466667,-21.26766667,1400.318,1024.739825,4.4353,4.4375,34.9696,34.9703,16.71,16.30,2,10.71,10.45,2,<0.01,<0.01,2,1.19,1.16,2,16.70,16.29,2,,,,,
100905,16/05/2017,49,47.77466667,-21.26766667,1199.11,1024.82389,5.3744,5.3743,35.0798,35.0803,17.38,16.96,2,10.93,10.66,2,<0.01,<0.01,2,1.23,1.20,2,17.37,16.95,2,,,,,
100906,16/05/2017,49,47.77466667,-21.26766667,999.261,1024.956788,7.0233,7.0191,35.254,35.2536,17.77,17.34,2,11.01,10.75,2,<0.01,<0.01,2,1.25,1.22,2,17.76,17.33,2,,,,,
100907,16/05/2017,49,47.77466667,-21.26766667,748.627,1025.074743,9.391,9.3905,35.4086,35.4066,17.65,17.22,2,9.63,9.39,2,<0.01,<0.01,2,1.21,1.18,2,17.64,17.21,2,,,,,
